Open,High,Low,Close,Inflation,country,data_coverage_previous_12_months_food,total_food_price_increase_since_start_date,maximum_food_drawdown,average_monthly_food_price_correlation_between_markets,average_annual_food_price_correlation_between_markets,month,inflation_velocity,rolling_avg_3m,lag_1,lag_2,lag_3,FCAI,crisis_next_3m,inflation_sq,price_spread,close_open_ratio,inflation_volatility,lag_diff,price_vs_rolling,fcai_inflation,month_sin,month_cos,inflation_vel_sq,vulnerability_cluster
0.68,0.68,0.67,0.68,4.58,16,6.55,243.02,-22.6,0.43,0.88,9,-3.1100000000000003,7.509999999999999,7.69,10.26,12.26,2.859,0,20.9764,0.010000000000000009,1.0,30.227999999999998,-2.5699999999999994,-6.829999999999999,13.09422,-1.0,-1.8369701987210297e-16,9.672100000000002,0
0.68,0.68,0.67,0.68,3.77,16,6.55,243.02,-22.6,0.43,0.88,10,-0.81,5.346666666666665,4.58,7.69,10.26,2.711333333333333,0,14.2129,0.010000000000000009,1.0,24.881999999999998,-3.1100000000000003,-4.666666666666665,10.221726666666665,-0.8660254037844386,0.5000000000000001,0.6561000000000001,0
0.68,0.69,0.68,0.69,3.25,16,6.55,243.02,-22.6,0.43,0.88,11,-0.52,3.866666666666666,3.77,4.58,7.69,2.2423333333333333,0,10.5625,0.009999999999999898,1.0147058823529411,21.45,-0.81,-3.176666666666666,7.287583333333333,-0.5000000000000004,0.8660254037844384,0.27040000000000003,0
0.7,0.71,0.69,0.69,1.71,16,6.55,243.02,-22.6,0.43,0.88,12,-1.54,2.909999999999999,3.25,3.77,4.58,0.9749999999999998,0,2.9240999999999997,0.020000000000000018,0.9857142857142857,11.286,-0.52,-2.219999999999999,1.6672499999999995,-2.4492935982947064e-16,1.0,2.3716,0
0.69,0.7,0.69,0.69,0.08,16,6.55,243.02,-22.6,0.43,0.88,1,-1.63,1.6799999999999988,1.71,3.25,3.77,-0.1130000000000001,0,0.0064,0.010000000000000009,1.0,0.528,-1.54,-0.9899999999999989,-0.009040000000000008,0.49999999999999994,0.8660254037844387,2.6569,0
0.69,0.69,0.68,0.68,-1.52,16,6.55,243.02,-22.6,0.43,0.88,2,-1.6,0.0899999999999988,0.08,1.71,3.25,-1.2220000000000002,0,2.3104,0.009999999999999898,0.9855072463768118,-10.032,-1.63,0.5900000000000012,1.8574400000000004,0.8660254037844386,0.5000000000000001,2.5600000000000005,0
0.68,0.69,0.67,0.67,-4.56,16,6.55,243.02,-22.6,0.43,0.88,3,-3.04,-2.0000000000000013,-1.52,0.08,1.71,-3.592,0,20.793599999999998,0.019999999999999907,0.9852941176470588,-30.095999999999997,-1.6,2.6700000000000013,16.37952,1.0,6.123233995736766e-17,9.2416,0
0.67,0.68,0.66,0.67,-3.81,16,6.55,243.02,-22.6,0.43,0.88,4,0.7499999999999996,-3.2966666666666677,-4.56,-1.52,0.08,-2.3393333333333337,0,14.5161,0.020000000000000018,1.0,-25.145999999999997,-3.0399999999999996,3.9666666666666677,8.912860000000002,0.8660254037844387,-0.4999999999999998,0.5624999999999993,0
0.68,0.68,0.66,0.66,-5.16,16,6.55,243.02,-22.6,0.43,0.88,5,-1.35,-4.510000000000001,-3.81,-4.56,-1.52,-3.887000000000001,0,26.625600000000002,0.020000000000000018,0.9705882352941176,-34.056,0.7499999999999996,5.170000000000001,20.056920000000005,0.49999999999999994,-0.8660254037844387,1.8225000000000002,0
0.66,0.66,0.65,0.65,-5.32,16,6.55,243.02,-22.6,0.43,0.88,6,-0.1600000000000001,-4.763333333333335,-5.16,-3.81,-4.56,-3.660666666666667,0,28.302400000000002,0.010000000000000009,0.9848484848484849,-35.112,-1.35,5.413333333333336,19.47474666666667,1.2246467991473532e-16,-1.0,0.02560000000000003,0
0.64,0.65,0.64,0.64,-5.81,16,6.55,243.02,-22.6,0.43,0.88,7,-0.4899999999999993,-5.430000000000001,-5.32,-5.16,-3.81,-4.138,0,33.756099999999996,0.010000000000000009,1.0,-38.346,-0.16000000000000014,6.07,24.04178,-0.4999999999999997,-0.8660254037844388,0.24009999999999934,0
0.64,0.65,0.63,0.65,-4.17,16,6.55,243.02,-22.6,0.43,0.88,8,1.6399999999999997,-5.1000000000000005,-5.81,-5.32,-5.16,-2.6130000000000004,0,17.3889,0.020000000000000018,1.015625,-27.522,-0.4899999999999993,5.750000000000001,10.896210000000002,-0.8660254037844384,-0.5000000000000004,2.689599999999999,0
0.66,0.66,0.65,0.65,-3.94,16,6.55,243.02,-22.6,0.43,0.88,9,0.2299999999999999,-4.640000000000001,-4.17,-5.81,-5.32,-2.829,0,15.5236,0.010000000000000009,0.9848484848484849,-26.003999999999998,1.6399999999999997,5.290000000000001,11.14626,-1.0,-1.8369701987210297e-16,0.052899999999999954,0
0.65,0.66,0.65,0.66,-3.48,16,6.55,243.02,-22.6,0.43,0.88,10,0.4599999999999999,-3.863333333333335,-3.94,-4.17,-5.81,-2.374666666666667,0,12.1104,0.010000000000000009,1.0153846153846153,-22.968,0.22999999999999998,4.523333333333335,8.263840000000002,-0.8660254037844386,0.5000000000000001,0.21159999999999993,0
0.66,0.67,0.65,0.67,-3.63,16,6.55,243.02,-22.6,0.43,0.88,11,-0.1499999999999999,-3.6833333333333336,-3.48,-3.94,-4.17,-2.5966666666666667,0,13.1769,0.020000000000000018,1.0151515151515151,-23.958,0.45999999999999996,4.3533333333333335,9.4259,-0.5000000000000004,0.8660254037844384,0.022499999999999975,0
0.67,0.68,0.67,0.68,-1.31,16,6.55,243.02,-22.6,0.43,0.88,12,2.32,-2.806666666666667,-3.63,-3.48,-3.94,-0.5203333333333335,0,1.7161000000000002,0.010000000000000009,1.0149253731343284,-8.645999999999999,-0.1499999999999999,3.4866666666666672,0.681636666666667,-2.4492935982947064e-16,1.0,5.3824,0
0.7,0.7,0.68,0.68,-0.5,16,6.55,243.02,-22.6,0.43,0.88,1,0.81,-1.8133333333333337,-1.31,-3.63,-3.48,-0.3696666666666667,0,0.25,0.019999999999999907,0.9714285714285715,-3.3,2.32,2.4933333333333336,0.18483333333333335,0.49999999999999994,0.8660254037844387,0.6561000000000001,0
0.69,0.7,0.68,0.7,1.78,16,6.55,243.02,-22.6,0.43,0.88,2,2.28,-0.0100000000000006,-0.5,-1.31,-3.63,1.5719999999999998,0,3.1684,0.019999999999999907,1.0144927536231885,11.748,0.81,0.7100000000000005,2.7981599999999998,0.8660254037844386,0.5000000000000001,5.1983999999999995,0
0.7,0.71,0.7,0.7,3.85,16,6.55,243.02,-22.6,0.43,0.88,3,2.0700000000000003,1.7099999999999993,1.78,-0.5,-1.31,2.888,0,14.822500000000002,0.010000000000000009,1.0,25.41,2.2800000000000002,-1.0099999999999993,11.1188,1.0,6.123233995736766e-17,4.284900000000001,0
0.7,0.71,0.7,0.7,4.2,16,6.55,243.02,-22.6,0.43,0.88,4,0.3500000000000001,3.276666666666666,3.85,1.78,-0.5,2.860333333333333,0,17.64,0.010000000000000009,1.0,27.72,2.0700000000000003,-2.576666666666666,12.013399999999999,0.8660254037844387,-0.4999999999999998,0.12250000000000007,0
0.71,0.71,0.68,0.68,2.84,16,6.55,243.02,-22.6,0.43,0.88,5,-1.3600000000000003,3.63,4.2,3.85,1.78,1.738,0,8.0656,0.029999999999999916,0.9577464788732396,18.744,0.3500000000000001,-2.9499999999999997,4.935919999999999,0.49999999999999994,-0.8660254037844387,1.8496000000000008,0
0.67,0.68,0.66,0.67,2.89,16,6.55,243.02,-22.6,0.43,0.88,6,0.0500000000000002,3.31,2.84,4.2,3.85,2.1220000000000003,0,8.3521,0.020000000000000018,1.0,19.073999999999998,-1.3600000000000003,-2.64,6.132580000000001,1.2246467991473532e-16,-1.0,0.0025000000000000196,0
0.66,0.67,0.65,0.67,4.35,16,6.55,243.02,-22.6,0.43,0.88,7,1.4599999999999995,3.3599999999999994,2.89,2.84,4.2,3.2849999999999997,0,18.922499999999996,0.020000000000000018,1.0151515151515151,28.709999999999997,0.050000000000000266,-2.6899999999999995,14.289749999999998,-0.4999999999999997,-0.8660254037844388,2.1315999999999984,0
0.67,0.68,0.67,0.67,2.68,16,6.55,243.02,-22.6,0.43,0.88,8,-1.6699999999999997,3.306666666666666,4.35,2.89,2.84,1.5003333333333335,0,7.182400000000001,0.010000000000000009,1.0,17.688,1.4599999999999995,-2.6366666666666663,4.020893333333334,-0.8660254037844384,-0.5000000000000004,2.788899999999999,0
0.67,0.67,0.66,0.67,2.98,16,6.55,243.02,-22.6,0.43,0.88,9,0.2999999999999998,3.336666666666666,2.68,4.35,2.89,2.247333333333333,0,8.8804,0.010000000000000009,1.0,19.668,-1.6699999999999995,-2.666666666666666,6.697053333333333,-1.0,-1.8369701987210297e-16,0.0899999999999999,0
0.67,0.68,0.67,0.67,2.86,16,6.55,243.02,-22.6,0.43,0.88,10,-0.1200000000000001,2.84,2.98,2.68,4.35,1.962,0,8.179599999999999,0.010000000000000009,1.0,18.875999999999998,0.2999999999999998,-2.17,5.61132,-0.8660254037844386,0.5000000000000001,0.014400000000000026,0
0.68,0.69,0.67,0.67,0.66,16,6.55,243.02,-22.6,0.43,0.88,11,-2.2,2.1666666666666665,2.86,2.98,2.68,0.1033333333333334,0,0.43560000000000004,0.019999999999999907,0.9852941176470588,4.356,-0.1200000000000001,-1.4966666666666666,0.06820000000000005,-0.5000000000000004,0.8660254037844384,4.840000000000001,0
0.67,0.68,0.66,0.68,0.22,16,6.55,243.02,-22.6,0.43,0.88,12,-0.44,1.2466666666666664,0.66,2.86,2.98,0.2273333333333332,0,0.0484,0.020000000000000018,1.0149253731343284,1.452,-2.1999999999999997,-0.5666666666666663,0.050013333333333305,-2.4492935982947064e-16,1.0,0.1936,0
0.69,0.7,0.69,0.69,1.4,16,6.55,243.02,-22.6,0.43,0.88,1,1.18,0.7599999999999998,0.22,0.66,2.86,1.2059999999999995,0,1.9599999999999997,0.010000000000000009,1.0,9.239999999999998,-0.44000000000000006,-0.06999999999999984,1.6883999999999992,0.49999999999999994,0.8660254037844387,1.3923999999999999,0
0.7,0.71,0.7,0.7,0.25,16,6.55,243.02,-22.6,0.43,0.88,2,-1.15,0.623333333333333,1.4,0.22,0.66,-0.0953333333333333,0,0.0625,0.010000000000000009,1.0,1.65,1.18,0.076666666666667,-0.023833333333333324,0.8660254037844386,0.5000000000000001,1.3224999999999998,0
0.7,0.71,0.69,0.69,-1.36,16,6.55,243.02,-22.6,0.43,0.88,3,-1.61,0.0966666666666663,0.25,1.4,0.22,-1.1436666666666668,0,1.8496000000000004,0.020000000000000018,0.9857142857142857,-8.976,-1.15,0.5933333333333336,1.555386666666667,1.0,6.123233995736766e-17,2.5921000000000003,0
0.69,0.69,0.68,0.68,-3.87,16,6.55,243.02,-22.6,0.43,0.88,4,-2.51,-1.6600000000000004,-1.36,0.25,1.4,-3.02,0,14.9769,0.009999999999999898,0.9855072463768118,-25.541999999999998,-1.61,2.3400000000000003,11.6874,0.8660254037844387,-0.4999999999999998,6.300099999999999,0
0.67,0.67,0.66,0.66,-2.99,16,6.55,243.02,-22.6,0.43,0.88,5,0.8799999999999999,-2.7400000000000007,-3.87,-1.36,0.25,-1.7790000000000004,0,8.940100000000001,0.010000000000000009,0.9850746268656716,-19.734,-2.51,3.400000000000001,5.319210000000002,0.49999999999999994,-0.8660254037844387,0.7743999999999999,0
0.65,0.66,0.65,0.65,-2.86,16,6.55,243.02,-22.6,0.43,0.88,6,0.1300000000000003,-3.24,-2.99,-3.87,-1.36,-2.039,0,8.179599999999999,0.010000000000000009,1.0,-18.875999999999998,0.8799999999999999,3.89,5.83154,1.2246467991473532e-16,-1.0,0.01690000000000008,0
0.64,0.66,0.64,0.66,-2.21,16,6.55,243.02,-22.6,0.43,0.88,7,0.6499999999999999,-2.686666666666667,-2.86,-2.99,-3.87,-1.4473333333333334,0,4.8841,0.020000000000000018,1.03125,-14.585999999999999,0.13000000000000034,3.346666666666667,3.1986066666666666,-0.4999999999999997,-0.8660254037844388,0.4224999999999999,0
0.66,0.67,0.65,0.65,-1.95,16,6.55,243.02,-22.6,0.43,0.88,8,0.26,-2.3400000000000003,-2.21,-2.86,-2.99,-1.3650000000000002,0,3.8024999999999998,0.020000000000000018,0.9848484848484849,-12.87,0.6499999999999999,2.99,2.6617500000000005,-0.8660254037844384,-0.5000000000000004,0.06760000000000001,0
0.66,0.66,0.65,0.65,-2.92,16,6.55,243.02,-22.6,0.43,0.88,9,-0.97,-2.36,-1.95,-2.21,-2.86,-2.223,0,8.526399999999999,0.010000000000000009,0.9848484848484849,-19.272,0.26,3.01,6.49116,-1.0,-1.8369701987210297e-16,0.9409,0
0.65,0.65,0.64,0.65,-3.42,16,6.55,243.02,-22.6,0.43,0.88,10,-0.5,-2.7633333333333336,-2.92,-1.95,-2.21,-2.4126666666666665,0,11.696399999999999,0.010000000000000009,1.0,-22.572,-0.97,3.4133333333333336,8.25132,-0.8660254037844386,0.5000000000000001,0.25,0
0.65,0.66,0.65,0.65,-2.55,16,6.55,243.02,-22.6,0.43,0.88,11,0.8700000000000001,-2.9633333333333334,-3.42,-2.92,-1.95,-1.6066666666666665,0,6.5024999999999995,0.010000000000000009,1.0,-16.83,-0.5,3.6133333333333333,4.0969999999999995,-0.5000000000000004,0.8660254037844384,0.7569000000000002,0
0.66,0.66,0.65,0.66,-2.94,16,6.55,243.02,-22.6,0.43,0.88,12,-0.3900000000000001,-2.97,-2.55,-3.42,-2.92,-2.181,0,8.6436,0.010000000000000009,1.0,-19.404,0.8700000000000001,3.6300000000000003,6.41214,-2.4492935982947064e-16,1.0,0.1521000000000001,0
0.67,0.68,0.67,0.67,-2.85,16,6.55,243.02,-22.6,0.43,0.88,1,0.0899999999999998,-2.78,-2.94,-2.55,-3.42,-1.954,0,8.1225,0.010000000000000009,1.0,-18.81,-0.3900000000000001,3.4499999999999997,5.5689,0.49999999999999994,0.8660254037844387,0.008099999999999965,0
0.68,0.69,0.67,0.67,-4.28,16,6.55,243.02,-22.6,0.43,0.88,2,-1.4300000000000002,-3.356666666666667,-2.85,-2.94,-2.55,-3.240333333333333,0,18.3184,0.019999999999999907,0.9852941176470588,-28.248,0.08999999999999986,4.026666666666667,13.868626666666666,0.8660254037844386,0.5000000000000001,2.0449000000000006,0
0.67,0.68,0.66,0.68,-2.04,16,6.55,243.02,-22.6,0.43,0.88,3,2.24,-3.056666666666667,-4.28,-2.85,-2.94,-0.9593333333333336,0,4.1616,0.020000000000000018,1.0149253731343284,-13.463999999999999,-1.4300000000000002,3.7366666666666672,1.9570400000000006,1.0,6.123233995736766e-17,5.017600000000001,0
0.68,0.69,0.67,0.67,-0.86,16,6.55,243.02,-22.6,0.43,0.88,4,1.1800000000000002,-2.393333333333334,-2.04,-4.28,-2.85,-0.5546666666666668,0,0.7395999999999999,0.019999999999999907,0.9852941176470588,-5.675999999999999,2.24,3.063333333333334,0.4770133333333334,0.8660254037844387,-0.4999999999999998,1.3924000000000003,0
0.67,0.67,0.66,0.66,0.56,16,6.55,243.02,-22.6,0.43,0.88,5,1.42,-0.7800000000000002,-0.86,-2.04,-4.28,0.5499999999999999,0,0.31360000000000005,0.010000000000000009,0.9850746268656716,3.696,1.1800000000000002,1.4400000000000004,0.308,0.49999999999999994,-0.8660254037844387,2.0164,0
0.66,0.67,0.66,0.66,1.92,16,6.55,243.02,-22.6,0.43,0.88,6,1.36,0.5399999999999997,0.56,-0.86,-2.04,1.4759999999999998,0,3.6864,0.010000000000000009,1.0,12.671999999999999,1.42,0.12000000000000033,2.8339199999999996,1.2246467991473532e-16,-1.0,1.8496000000000004,0
0.66,0.68,0.66,0.68,2.98,16,6.55,243.02,-22.6,0.43,0.88,7,1.06,1.82,1.92,0.56,-0.86,2.172,0,8.8804,0.020000000000000018,1.0303030303030303,19.668,1.3599999999999999,-1.1400000000000001,6.4725600000000005,-0.4999999999999997,-0.8660254037844388,1.1236000000000002,0
0.69,0.69,0.68,0.68,4.4,16,6.55,243.02,-22.6,0.43,0.88,8,1.4200000000000004,3.1,2.98,1.92,0.56,3.2460000000000004,0,19.360000000000003,0.009999999999999898,0.9855072463768118,29.04,1.06,-2.42,14.282400000000003,-0.8660254037844384,-0.5000000000000004,2.016400000000001,0
0.69,0.7,0.68,0.69,5.54,16,6.55,243.02,-22.6,0.43,0.88,9,1.1399999999999997,4.306666666666667,4.4,2.98,1.92,3.9733333333333336,0,30.6916,0.019999999999999907,1.0,36.564,1.4200000000000004,-3.6166666666666667,22.01226666666667,-1.0,-1.8369701987210297e-16,1.2995999999999992,0
0.69,0.72,0.68,0.72,10.24,16,6.55,243.02,-22.6,0.43,0.88,10,4.7,6.726666666666667,5.54,4.4,2.98,7.875333333333334,0,104.8576,0.039999999999999925,1.0434782608695652,67.584,1.1399999999999997,-6.006666666666667,80.64341333333334,-0.8660254037844386,0.5000000000000001,22.090000000000003,0
0.74,0.75,0.73,0.75,14.48,16,6.55,243.02,-22.6,0.43,0.88,11,4.24,10.086666666666666,10.24,5.54,4.4,10.529333333333334,0,209.6704,0.020000000000000018,1.0135135135135136,95.568,4.7,-9.336666666666666,152.46474666666668,-0.5000000000000004,0.8660254037844384,17.977600000000002,0
0.77,0.82,0.76,0.82,23.42,16,6.55,243.02,-22.6,0.43,0.88,12,8.940000000000001,16.046666666666667,14.48,10.24,5.54,17.601333333333336,0,548.4964000000001,0.05999999999999994,1.0649350649350648,154.572,4.24,-15.226666666666667,412.2232266666668,-2.4492935982947064e-16,1.0,79.92360000000002,0
0.85,0.87,0.84,0.87,29.63,16,6.55,243.02,-22.6,0.43,0.88,1,6.209999999999997,22.51,23.42,14.48,10.24,21.18,0,877.9368999999999,0.030000000000000027,1.0235294117647058,195.558,8.940000000000001,-21.64,627.5634,0.49999999999999994,0.8660254037844387,38.56409999999997,0
0.91,0.96,0.9,0.96,42.98,16,6.55,243.02,-22.6,0.43,0.88,2,13.349999999999998,32.01,29.63,23.42,14.48,31.897,0,1847.2803999999996,0.05999999999999994,1.054945054945055,283.66799999999995,6.209999999999997,-31.049999999999997,1370.9330599999998,0.8660254037844386,0.5000000000000001,178.22249999999994,0
0.99,1.0,0.98,1.0,47.1,16,6.55,243.02,-22.6,0.43,0.88,3,4.1200000000000045,39.90333333333333,42.98,29.63,23.42,32.766666666666666,1,2218.4100000000003,0.020000000000000018,1.0101010101010102,310.86,13.349999999999998,-38.90333333333333,1543.31,1.0,6.123233995736766e-17,16.97440000000004,0
1.03,1.04,0.99,0.99,48.48,16,6.55,243.02,-22.6,0.43,0.88,4,1.3799999999999957,46.18666666666667,47.1,42.98,29.63,33.89133333333333,1,2350.3104,0.050000000000000044,0.9611650485436893,319.96799999999996,4.1200000000000045,-45.196666666666665,1643.0518399999996,0.8660254037844387,-0.4999999999999998,1.904399999999988,0
1.0,1.01,0.99,0.99,48.15,16,6.55,243.02,-22.6,0.43,0.88,5,-0.3299999999999983,47.91,48.48,47.1,42.98,33.558,1,2318.4224999999997,0.020000000000000018,0.99,317.78999999999996,1.3799999999999955,-46.919999999999995,1615.8176999999998,0.49999999999999994,-0.8660254037844387,0.10889999999999887,0
0.98,1.02,0.97,1.02,53.67,16,6.55,243.02,-22.6,0.43,0.88,6,5.520000000000003,50.1,48.15,48.48,47.1,38.511,1,2880.4689000000003,0.050000000000000044,1.0408163265306123,354.222,-0.3299999999999983,-49.08,2066.8853700000004,1.2246467991473532e-16,-1.0,30.470400000000033,0
1.04,1.07,1.03,1.07,58.85,16,6.55,243.02,-22.6,0.43,0.88,7,5.18,53.55666666666667,53.67,48.15,48.48,41.690333333333335,1,3463.3225,0.040000000000000036,1.028846153846154,388.40999999999997,5.520000000000003,-52.48666666666667,2453.4761166666667,-0.4999999999999997,-0.8660254037844388,26.832399999999996,0
1.11,1.13,1.1,1.13,65.54,16,6.55,243.02,-22.6,0.43,0.88,8,6.690000000000005,59.35333333333333,58.85,53.67,48.15,46.647666666666666,1,4295.491600000001,0.029999999999999805,1.0180180180180178,432.564,5.18,-58.22333333333333,3057.2880733333336,-0.8660254037844384,-0.5000000000000004,44.75610000000007,0
1.17,1.19,1.16,1.17,71.25,16,6.55,243.02,-22.6,0.43,0.88,9,5.709999999999994,65.21333333333332,65.54,58.85,53.67,50.38066666666667,1,5076.5625,0.030000000000000027,1.0,470.25,6.690000000000005,-64.04333333333332,3589.6225000000004,-1.0,-1.8369701987210297e-16,32.60409999999993,0
1.21,1.22,1.19,1.22,69.24,16,6.55,243.02,-22.6,0.43,0.88,10,-2.010000000000005,68.67666666666666,71.25,65.54,58.85,47.752333333333326,1,4794.177599999999,0.030000000000000027,1.0082644628099173,456.9839999999999,5.709999999999994,-67.45666666666666,3306.371559999999,-0.8660254037844386,0.5000000000000001,4.04010000000002,0
1.25,1.26,1.23,1.23,65.15,16,6.55,243.02,-22.6,0.43,0.88,11,-4.089999999999989,68.54666666666667,69.24,71.25,65.54,45.05733333333334,1,4244.522500000001,0.030000000000000027,0.984,429.99,-2.010000000000005,-67.31666666666666,2935.4852666666675,-0.5000000000000004,0.8660254037844384,16.728099999999912,0
1.25,1.27,1.24,1.27,54.61,16,6.55,243.02,-22.6,0.43,0.88,12,-10.540000000000006,63.0,65.15,69.24,71.25,36.743,0,2982.2521,0.030000000000000027,1.016,360.426,-4.089999999999989,-61.73,2006.5352300000002,-2.4492935982947064e-16,1.0,111.09160000000013,0
1.29,1.31,1.26,1.26,44.56,16,6.55,243.02,-22.6,0.43,0.88,1,-10.049999999999995,54.77333333333333,54.61,65.15,69.24,30.21966666666667,0,1985.5936000000002,0.050000000000000044,0.9767441860465116,294.096,-10.540000000000006,-53.513333333333335,1346.588346666667,0.49999999999999994,0.8660254037844387,101.00249999999991,0
1.27,1.28,1.24,1.24,29.44,16,6.55,243.02,-22.6,0.43,0.88,2,-15.12,42.87,44.56,54.61,65.15,18.758000000000003,0,866.7136,0.040000000000000036,0.9763779527559054,194.304,-10.049999999999997,-41.629999999999995,552.2355200000001,0.8660254037844386,0.5000000000000001,228.6144,0
1.22,1.24,1.21,1.21,22.02,16,6.55,243.02,-22.6,0.43,0.88,3,-7.420000000000002,32.00666666666666,29.44,44.56,54.61,15.185333333333332,0,484.8804,0.030000000000000027,0.9918032786885246,145.332,-15.120000000000001,-30.79666666666666,334.38104,1.0,6.123233995736766e-17,55.056400000000025,0
1.2,1.22,1.18,1.18,18.2,16,6.55,243.02,-22.6,0.43,0.88,4,-3.82,23.219999999999995,22.02,29.44,44.56,12.598,0,331.23999999999995,0.040000000000000036,0.9833333333333333,120.11999999999999,-7.420000000000002,-22.039999999999996,229.2836,0.8660254037844387,-0.4999999999999998,14.5924,0
1.15,1.17,1.12,1.12,14.07,16,6.55,243.02,-22.6,0.43,0.88,5,-4.129999999999999,18.096666666666664,18.2,22.02,29.44,9.415333333333333,0,197.9649,0.04999999999999982,0.973913043478261,92.862,-3.8200000000000003,-16.976666666666663,132.47374,0.49999999999999994,-0.8660254037844387,17.05689999999999,0
1.09,1.11,1.07,1.07,4.99,16,6.55,243.02,-22.6,0.43,0.88,6,-9.08,12.419999999999996,14.07,18.2,22.02,2.2549999999999994,0,24.900100000000002,0.040000000000000036,0.981651376146789,32.934,-4.129999999999999,-11.349999999999996,11.252449999999998,1.2246467991473532e-16,-1.0,82.4464,0
1.04,1.05,1.02,1.05,-2.18,16,6.55,243.02,-22.6,0.43,0.88,7,-7.17,5.626666666666662,4.99,14.07,18.2,-2.1156666666666677,0,4.752400000000001,0.030000000000000027,1.0096153846153846,-14.388,-9.08,-4.576666666666662,4.612153333333336,-0.4999999999999997,-0.8660254037844388,51.408899999999996,0
1.04,1.05,1.03,1.04,-8.24,16,6.55,243.02,-22.6,0.43,0.88,8,-6.0600000000000005,-1.8100000000000047,-2.18,4.99,14.07,-6.300000000000002,0,67.8976,0.020000000000000018,1.0,-54.384,-7.17,2.850000000000005,51.91200000000001,-0.8660254037844384,-0.5000000000000004,36.723600000000005,0
1.03,1.04,1.02,1.03,-12.21,16,6.55,243.02,-22.6,0.43,0.88,9,-3.9700000000000006,-7.543333333333339,-8.24,-2.18,4.99,-8.804666666666668,0,149.08410000000003,0.020000000000000018,1.0,-80.586,-6.0600000000000005,8.57333333333334,107.50498000000002,-1.0,-1.8369701987210297e-16,15.760900000000005,0
1.03,1.04,1.02,1.02,-15.79,16,6.55,243.02,-22.6,0.43,0.88,10,-3.5799999999999983,-12.080000000000004,-12.21,-8.24,-2.18,-11.385000000000002,0,249.3241,0.020000000000000018,0.9902912621359223,-104.21399999999998,-3.9700000000000006,13.100000000000003,179.76915000000002,-0.8660254037844386,0.5000000000000001,12.816399999999987,0
